Satisfaction Score,Churn Score,Tenure in Months,Monthly Charge,Total Long Distance Charges,Number of Referrals,CLTV,Age,Dependents,Internet Service,Gender,Churn
1,80,6,47.95,0.0,0,2240,23,0,1,Female,1
3,60,44,106.05,1686.52,0,4588,25,0,1,Male,0
3,23,72,113.1,1895.04,10,5308,43,1,1,Female,0
4,50,40,85.05,576.4,5,5904,56,1,1,Male,0
3,61,71,77.35,1292.2,0,4846,48,0,1,Female,0
1,72,12,19.0,233.76,1,3535,48,0,0,Female,1
3,91,4,88.45,196.56,0,2456,32,0,1,Male,1
1,80,6,98.15,121.56,0,3578,20,0,1,Female,1
3,69,35,94.55,715.4,3,2631,68,0,1,Male,0
3,85,67,111.3,1959.08,0,4146,58,0,1,Male,1
5,23,1,74.1,36.05,0,2900,54,0,1,Female,0
5,35,35,102.05,1579.55,1,3199,70,0,1,Female,0
3,79,43,33.45,0.0,0,4757,73,0,1,Female,0
3,28,65,105.1,1803.75,0,5649,47,0,1,Male,0
3,72,42,54.55,1350.72,0,5387,42,0,1,Female,0
4,67,39,41.15,0.0,0,3445,19,0,1,Female,0
3,71,58,100.35,330.02,7,6432,39,0,1,Male,0
3,68,71,82.55,2002.91,2,4668,34,0,1,Male,0
3,59,72,59.75,909.36,0,4515,40,0,1,Female,0
5,26,59,80.1,1195.93,7,4093,34,0,1,Female,0
3,63,13,20.0,20.93,0,3037,23,0,0,Male,0
3,33,68,80.35,1637.44,8,5954,25,1,1,Male,0
5,55,16,19.75,396.64,0,5433,48,0,0,Male,0
5,61,37,19.8,1553.63,0,5336,49,0,0,Female,0
3,21,22,20.05,756.58,0,4327,65,0,0,Female,0
4,21,50,94.4,879.0,1,5548,27,0,1,Male,0
3,30,6,48.95,148.98,1,3061,28,1,1,Female,0
3,59,38,74.05,1195.1,4,5975,59,1,1,Male,0
3,83,29,80.15,754.87,1,5189,29,0,1,Male,1
4,44,4,94.75,76.0,0,2757,80,0,1,Male,0
3,35,44,109.8,2189.0,0,5720,71,0,1,Female,0
3,41,2,24.9,0.0,0,4033,22,0,1,Male,0
5,80,6,60.9,274.02,0,2191,29,0,1,Male,0
5,63,44,19.9,591.8,0,2809,42,0,0,Female,0
3,27,32,79.3,69.44,2,5242,68,0,1,Female,0
3,74,2,69.6,30.64,0,4596,74,0,1,Female,1
3,26,72,114.85,2067.84,3,4796,74,0,1,Female,0
4,58,28,110.85,1278.76,6,3906,76,0,1,Female,0
4,68,16,19.75,511.84,2,3677,40,1,0,Male,0
1,85,1,50.8,1.28,0,3718,58,0,1,Male,1
3,85,10,86.05,59.2,0,2966,33,0,1,Male,1
3,21,39,25.25,0.0,8,4259,27,0,1,Male,0
4,38,35,20.5,1656.55,8,2009,42,1,0,Male,0
1,87,1,69.6,46.21,0,2072,27,0,1,Male,1
3,32,35,108.95,702.45,0,5903,42,0,1,Male,0
4,24,16,80.55,546.88,0,5183,58,0,1,Male,0
4,26,37,90.6,1647.24,0,2546,42,0,1,Male,0
4,59,1,19.05,5.02,0,5279,46,0,0,Male,0
1,84,10,33.9,0.0,0,2529,42,0,1,Male,1
4,79,71,25.0,3408.71,1,4066,61,0,0,Female,0
5,57,33,91.25,884.4,1,3296,55,0,1,Male,0
3,72,29,20.65,714.56,5,4667,20,1,0,Male,0
3,62,72,105.5,1581.12,0,5551,25,0,1,Female,0
1,87,1,42.9,4.02,0,4895,47,0,1,Male,1
4,20,50,20.15,1347.5,5,5849,37,0,0,Female,0
1,76,11,74.95,277.64,0,4251,41,0,1,Male,1
3,68,30,94.05,315.0,1,4095,33,0,1,Male,1
2,90,19,73.2,489.25,1,4718,31,0,1,Female,1
5,62,9,79.75,61.02,3,4654,24,0,1,Female,0
3,51,28,92.9,765.52,1,2037,35,0,1,Male,0
3,45,47,41.9,0.0,0,2540,54,0,1,Female,0
5,53,13,70.45,475.41,1,5225,78,0,1,Male,0
3,25,62,115.55,2520.92,3,6349,56,1,1,Male,0
3,73,43,99.3,225.75,8,3280,29,1,1,Female,0
5,37,66,70.85,2904.66,0,5572,73,0,1,Female,0
4,74,69,95.75,2929.05,9,5561,35,1,1,Male,0
5,35,23,19.6,782.92,10,4617,60,1,0,Male,0
4,72,47,20.45,310.67,0,4342,27,0,0,Male,0
3,66,32,93.4,1482.56,0,3224,22,0,1,Male,0
4,28,15,19.8,83.1,0,5753,49,0,0,Male,0
5,64,1,74.3,39.55,0,3063,37,0,1,Male,0
5,22,17,69.0,93.33,0,4439,53,0,1,Female,0
3,46,65,26.5,2191.15,0,4404,42,0,0,Female,0
5,56,24,25.15,639.36,0,3904,19,0,0,Female,0
1,88,1,80.0,35.71,1,2046,48,0,1,Male,1
5,63,69,19.3,1224.06,0,5028,54,0,0,Male,0
4,24,56,105.6,1909.6,1,4196,35,0,1,Female,0
3,48,54,79.95,2521.8,2,4387,31,1,1,Male,0
1,88,3,75.0,103.47,0,3190,27,0,1,Male,1
4,62,21,20.5,487.83,0,5766,79,0,0,Male,0
3,21,48,45.0,0.0,3,5269,43,1,1,Female,0
4,73,18,103.6,22.86,0,2094,65,0,1,Female,0
4,49,58,94.35,290.58,2,4777,54,1,1,Male,0
4,49,63,108.5,2338.56,1,6453,73,0,1,Male,0
1,70,25,84.8,207.75,0,4203,64,0,1,Male,1
4,28,30,19.05,341.4,1,2347,64,0,0,Male,0
4,60,68,101.35,762.96,0,4941,56,0,1,Male,0
3,74,28,90.45,735.84,7,5823,44,1,1,Female,0
4,67,26,85.9,1098.76,1,4038,56,0,1,Female,0
4,77,2,20.0,68.76,10,4823,45,0,0,Male,0
4,68,68,20.5,3291.88,0,4201,32,0,0,Female,0
3,33,45,108.45,268.65,0,5093,30,0,1,Male,0
4,50,4,72.75,142.68,0,4503,76,0,1,Female,0
3,78,14,95.6,526.68,0,3502,65,0,1,Male,0
4,65,67,106.6,1255.58,0,5895,19,1,1,Female,0
3,55,21,94.3,580.86,6,2058,60,0,1,Female,0
3,34,47,19.75,1952.38,10,3843,33,1,0,Female,0
4,42,68,82.85,1876.12,1,5184,52,1,1,Male,0
3,94,10,70.3,317.2,1,2162,36,0,1,Male,1
5,61,66,25.15,1370.82,0,6141,51,0,0,Female,0
4,45,72,103.75,1188.0,8,4655,38,0,1,Male,0
3,70,20,89.1,494.6,0,3027,50,0,1,Female,0
4,24,72,80.2,3536.64,7,6087,39,1,1,Female,0
3,48,1,45.15,42.34,0,4131,43,0,1,Female,0
4,38,64,104.4,2932.48,0,5617,37,0,1,Male,0
5,68,51,19.6,2420.46,0,4224,66,0,0,Female,0
4,32,1,55.05,14.65,0,2962,59,0,1,Male,0
1,74,2,70.65,25.04,0,2189,67,0,1,Female,1
5,69,72,25.0,2087.28,0,4055,77,0,0,Male,0
2,65,43,56.15,1601.75,3,2152,57,0,1,Female,1
3,69,69,110.25,1614.6,0,4948,72,0,1,Female,0
5,21,5,34.25,0.0,9,5100,52,1,1,Female,0
4,72,37,19.5,1672.03,1,3924,57,0,0,Female,0
4,73,52,50.95,521.56,2,4298,59,1,1,Female,0
1,74,15,79.4,258.45,0,3621,78,0,1,Male,1
3,53,72,101.3,162.0,0,5513,32,0,1,Female,0
3,72,4,25.2,0.0,0,4694,73,0,1,Male,1
5,43,70,58.4,0.0,1,4117,52,1,1,Female,0
3,39,31,73.55,1471.88,0,2057,72,0,1,Female,0
3,47,45,25.5,1904.4,6,3146,35,0,0,Female,0
4,62,50,98.25,1914.5,10,5154,46,0,1,Male,0
4,59,67,93.15,1165.8,5,4001,42,0,1,Male,0
2,67,21,69.1,414.54,1,3853,76,0,1,Male,1
2,89,4,72.2,119.92,0,5668,20,0,1,Male,1
5,59,55,77.8,1446.5,0,6483,48,0,1,Male,0
3,28,72,108.05,723.6,0,5430,19,0,1,Female,0
3,91,33,94.5,916.74,1,4333,72,0,1,Male,1
3,69,23,57.2,870.78,4,4021,59,1,1,Male,0
5,71,27,20.3,584.82,0,3159,44,0,0,Male,0
3,55,69,53.65,978.42,7,6092,36,0,1,Male,0
2,85,1,20.25,10.71,0,2783,64,0,0,Female,1
2,78,1,75.05,32.86,0,4838,23,0,1,Female,1
3,49,50,39.7,0.0,0,5174,48,0,1,Female,0
4,65,11,25.0,165.44,1,5409,50,1,0,Female,0
2,72,22,94.7,831.6,7,5615,52,0,1,Male,1
4,79,31,20.65,296.36,10,2990,31,1,0,Male,0
2,91,53,60.45,0.0,1,5650,61,0,1,Male,1
1,89,14,86.1,101.64,1,2177,20,0,1,Male,1
2,88,58,60.3,998.76,1,4026,31,0,1,Male,1
1,66,13,102.25,397.15,1,2003,36,0,1,Male,1
5,47,1,74.3,17.84,7,2968,76,0,1,Male,0
4,78,61,68.05,2580.91,2,4436,23,1,1,Male,0
3,35,43,80.2,1460.71,7,5888,30,0,1,Male,0
3,75,56,115.85,2288.16,8,4937,42,1,1,Male,0
4,70,9,20.15,437.49,0,4004,40,0,0,Male,0
1,90,18,96.05,642.6,0,5581,23,0,1,Female,1
4,49,22,87.0,1070.96,9,5233,56,0,1,Male,0
4,80,23,81.85,131.1,3,5939,51,1,1,Female,0
3,57,66,65.7,2119.92,0,5058,37,1,1,Male,0
1,88,11,102.0,86.79,1,5750,36,0,1,Female,1
4,47,63,91.35,3063.06,4,4512,62,1,1,Male,0
1,70,2,93.85,50.38,0,4998,70,0,1,Male,1
3,35,31,20.45,1071.67,0,2598,59,0,0,Male,0
1,81,38,80.3,1601.32,1,2071,55,0,1,Female,1
3,37,9,70.5,366.39,0,3198,30,0,1,Male,0
3,36,24,79.85,97.44,6,3412,66,1,1,Male,0
4,43,63,102.4,1118.25,1,5096,47,0,1,Male,0
4,54,5,84.7,71.1,0,2660,73,0,1,Female,0
3,40,44,19.55,632.28,0,5860,48,1,0,Male,0
2,91,24,76.1,740.88,0,2018,69,0,1,Male,1
3,92,1,71.35,35.28,0,5730,23,0,1,Male,1
2,87,1,25.25,0.0,0,4628,77,0,1,Female,1
3,96,56,94.45,1422.96,0,4830,21,0,1,Male,1
5,63,4,44.8,103.6,1,2114,40,1,1,Male,0
4,46,65,25.1,1327.95,0,5449,22,0,0,Male,0
3,27,12,20.3,387.84,0,4177,26,0,0,Female,0
3,28,11,111.4,28.93,0,3175,75,0,1,Male,0
3,54,72,104.1,1211.04,4,5092,67,1,1,Male,0
1,68,35,86.45,667.45,0,5874,32,0,1,Female,1
3,66,62,24.4,1088.72,0,4889,62,1,0,Male,0
4,60,48,91.05,1209.12,1,3594,65,0,1,Male,0
4,79,55,25.7,671.55,1,6228,54,0,0,Male,0
5,70,71,104.05,3398.06,0,4113,75,0,1,Female,0
3,54,5,20.55,206.05,1,3629,27,1,0,Male,0
1,82,1,74.95,30.07,0,2591,59,0,1,Male,1
5,40,62,20.65,691.3,9,6403,55,1,0,Male,0
5,55,44,20.4,61.6,0,2404,36,0,0,Male,0
3,22,46,33.7,0.0,0,3007,35,0,1,Male,0
4,58,24,20.25,979.44,5,3000,61,1,0,Male,0
5,66,44,70.95,1302.84,1,3678,19,0,1,Male,0
5,55,42,25.05,1160.88,0,3756,20,0,0,Male,0
3,68,2,19.85,30.28,2,2362,40,0,0,Male,1
3,77,6,84.35,172.26,1,5721,78,0,1,Female,1
4,45,39,20.7,1161.81,0,3733,23,0,0,Female,0
3,72,26,81.95,1116.7,10,2817,23,1,1,Female,0
4,59,22,83.05,252.12,0,5357,35,0,1,Male,0
1,70,3,35.45,0.0,0,2095,29,0,1,Male,1
3,44,63,70.8,2960.37,6,5114,59,0,1,Male,0
2,66,11,73.85,494.34,0,3634,40,0,1,Male,1
3,46,42,99.0,269.64,0,2887,28,0,1,Male,0
4,75,6,20.2,101.46,0,3478,38,1,0,Male,0
3,34,35,89.65,1682.8,4,2622,41,1,1,Male,0
3,55,47,74.45,163.09,0,3459,33,0,1,Female,0
4,24,59,76.75,940.46,1,5918,63,1,1,Male,0
4,57,58,64.9,1709.26,0,5040,56,0,1,Female,0
3,37,71,25.45,294.65,0,4993,33,1,0,Female,0
1,96,3,55.3,77.88,0,3190,45,0,1,Female,1
3,64,59,66.4,947.54,3,6432,49,0,1,Male,0
3,32,60,106.15,598.8,5,4115,48,0,1,Female,0
5,68,9,75.2,83.43,0,5841,59,0,1,Female,0
5,26,51,23.95,2170.05,1,5895,40,1,0,Male,0
3,81,3,19.6,39.84,0,5000,38,0,0,Female,1
3,47,70,76.95,1278.2,1,6280,46,0,1,Male,0
3,27,72,65.2,0.0,5,5092,56,0,1,Female,0
3,26,58,99.15,1894.86,0,6409,54,0,1,Male,0
5,35,24,69.45,1057.44,8,4208,23,0,1,Female,0
3,43,57,87.55,1611.39,0,4882,30,0,1,Female,0
4,57,43,115.05,1068.55,0,4115,25,0,1,Female,0
4,42,52,25.05,276.64,10,5674,30,0,0,Female,0
3,67,3,31.0,0.0,1,5122,43,1,1,Female,1
1,76,1,19.95,8.03,1,4860,52,1,0,Male,1
1,73,39,95.55,174.72,0,2767,29,0,1,Female,1
2,90,1,69.8,22.86,0,4154,50,0,1,Male,1
3,72,1,45.7,10.41,0,3571,36,0,1,Male,1
3,60,17,19.15,470.22,0,2717,35,0,0,Male,0
4,48,70,84.1,2718.1,4,5568,63,1,1,Male,0
4,20,3,64.4,114.15,0,5645,37,0,1,Male,0
4,33,26,44.65,0.0,0,4512,39,0,1,Male,0
3,76,72,85.15,2329.92,5,6322,19,0,1,Male,0
3,32,20,19.4,620.4,0,4958,20,0,0,Male,0
2,78,28,103.3,787.92,0,4136,79,0,1,Female,1
5,52,22,65.25,38.28,0,5146,22,0,1,Female,0
3,47,69,105.2,3075.33,0,6247,48,0,1,Male,0
5,67,23,25.1,824.78,4,2267,47,1,0,Female,0
3,28,1,70.7,38.81,0,4056,19,0,1,Female,0
1,86,15,84.3,424.5,1,4003,36,0,1,Female,1
4,36,52,63.9,0.0,0,5380,57,0,1,Male,0
3,91,7,59.5,15.68,0,4661,54,0,1,Female,1
3,74,1,44.45,23.34,0,3498,45,0,1,Male,0
3,78,9,18.95,447.66,0,5403,59,0,0,Male,1
4,65,43,100.55,1594.87,10,4499,77,0,1,Male,0
4,22,57,103.05,1812.03,4,5586,36,0,1,Male,0
4,45,1,55.45,6.43,0,5286,63,0,1,Female,0
3,30,59,94.05,1129.26,0,5061,71,0,1,Female,0
1,88,1,70.3,15.92,0,5963,57,0,1,Female,1
3,70,13,19.95,212.55,0,5221,42,0,0,Male,0
1,67,31,79.85,515.53,0,2554,58,0,1,Female,1
4,24,52,19.65,1142.96,0,5157,31,0,0,Male,0
3,51,52,68.75,286.52,9,4172,45,1,1,Male,0
3,26,51,96.4,1785.0,7,4745,63,0,1,Male,0
3,76,1,79.2,20.06,0,4363,69,0,1,Female,1
5,62,24,24.6,1023.84,0,4147,58,0,0,Female,0
3,93,66,110.9,653.4,0,4389,69,0,1,Male,1
3,61,34,56.95,581.06,0,3441,46,0,1,Male,0
3,39,40,110.1,460.0,6,2283,59,1,1,Male,0
1,75,22,40.05,0.0,5,2061,80,1,1,Male,1
4,74,66,20.55,1361.58,0,4101,57,1,0,Male,0
3,42,53,19.85,601.55,6,4836,60,0,0,Female,0
5,21,9,20.4,123.48,0,5380,36,0,0,Male,0
3,62,42,80.45,727.02,1,4397,30,0,1,Male,0
3,49,56,106.8,1816.08,0,6161,49,0,1,Female,0
3,52,65,19.85,2175.55,5,6009,55,1,0,Male,0
5,39,30,90.05,1432.5,8,3792,68,0,1,Female,0
5,26,44,90.65,1045.0,7,3786,30,0,1,Male,0
4,51,7,53.65,282.94,0,4389,46,0,1,Female,0
3,79,1,19.65,27.88,0,3625,20,0,0,Male,0
3,22,61,104.0,2787.09,0,4344,24,0,1,Male,0
3,80,4,82.85,79.36,0,3154,24,0,1,Female,0
3,67,55,85.1,461.45,1,5661,37,1,1,Female,0
3,89,1,45.15,30.92,0,5828,29,0,1,Female,1
3,20,67,65.65,1529.61,5,5441,51,0,1,Female,0
5,63,1,45.0,40.63,7,5669,25,0,1,Female,0
1,66,9,44.95,25.92,0,5023,57,0,1,Male,1
4,54,6,59.45,65.28,0,2393,58,0,1,Male,0
3,47,72,53.65,0.0,9,5498,49,1,1,Female,0
3,35,67,74.0,2881.67,5,4188,49,1,1,Female,0
1,91,6,74.4,53.46,0,3964,75,0,1,Female,1
3,28,72,83.55,1527.12,4,5940,25,1,1,Male,0
4,25,38,20.25,400.52,1,4411,47,0,0,Female,0
3,59,68,114.7,2216.12,5,5671,61,1,1,Male,0
4,55,26,81.9,291.98,7,3350,26,0,1,Female,0
5,50,60,19.65,1318.8,7,6315,31,1,0,Male,0
5,74,18,19.8,813.24,1,4808,39,1,0,Male,0
4,46,4,29.9,0.0,3,2914,78,0,1,Male,0
1,71,48,103.25,305.28,1,4736,24,0,1,Female,1
3,56,70,60.35,0.0,1,4122,19,1,1,Male,0
4,36,21,80.9,236.67,7,5733,55,0,1,Female,0
4,48,41,79.85,1566.61,0,5556,57,0,1,Female,0
5,51,67,50.55,3142.3,1,5122,44,1,1,Female,0
3,47,21,19.8,378.0,10,3243,38,1,0,Male,0
3,96,39,105.65,1296.75,1,4687,65,0,1,Male,1
3,75,2,70.15,67.5,0,4840,57,0,1,Female,0
3,21,37,104.5,1432.64,0,4812,26,0,1,Male,0
5,29,1,44.0,15.66,0,4020,62,1,1,Male,0
3,49,13,31.65,0.0,0,4959,27,0,1,Female,0
1,69,11,19.25,319.11,1,5638,35,1,0,Female,1
3,55,72,79.35,2145.6,2,4278,48,0,1,Male,0
1,75,8,70.1,104.32,0,2899,30,0,1,Male,1
5,21,29,79.3,305.95,0,3172,69,0,1,Male,0
1,71,1,55.0,47.22,0,4877,25,0,1,Male,1
4,59,11,29.6,0.0,1,2793,32,1,1,Female,0
4,70,7,38.55,0.0,5,3345,26,0,1,Male,0
4,72,72,19.9,2298.96,0,5730,22,1,0,Male,0
5,20,32,20.05,477.12,0,3398,50,0,0,Male,0
3,60,71,105.9,1818.31,0,5479,65,0,1,Female,0
4,42,27,56.2,71.01,0,5978,19,1,1,Male,0
2,82,4,100.2,112.88,1,2650,57,0,1,Male,1
3,65,4,20.4,123.16,0,4929,51,1,0,Female,0
3,54,1,54.5,33.21,0,4359,63,1,1,Female,0
5,34,49,19.45,2236.36,0,4170,25,1,0,Female,0
3,32,22,69.7,346.94,0,4838,22,0,1,Male,0
3,69,40,99.2,790.4,1,5098,74,0,1,Female,1
3,29,52,100.3,415.48,7,4811,31,1,1,Female,0
1,85,4,20.95,8.04,0,5822,36,0,0,Female,1
3,33,70,90.25,938.0,0,5327,38,0,1,Female,0
4,36,35,25.45,478.45,1,4873,38,1,0,Male,0
4,62,2,74.9,82.16,0,2044,50,0,1,Female,0
4,54,5,84.0,242.45,0,4456,29,0,1,Female,0
5,45,72,25.85,2594.16,1,5514,36,0,0,Male,0
1,66,3,54.7,8.64,0,3335,58,0,1,Male,1
3,75,30,69.1,597.6,0,3415,69,0,1,Male,0
4,79,63,25.25,252.63,0,4530,28,0,0,Male,0
3,32,37,70.35,1067.08,0,5402,62,0,1,Male,0
3,62,12,79.55,263.16,0,3445,47,0,1,Female,0
4,46,58,61.05,1528.88,1,4411,59,0,1,Female,0
3,74,71,99.0,1116.83,4,4305,43,1,1,Female,0
3,67,67,111.05,3141.63,8,6103,51,0,1,Male,0
5,49,61,96.5,1339.56,1,5926,46,0,1,Male,0
4,33,72,91.15,212.4,4,4311,53,0,1,Female,0
3,25,58,82.5,1735.94,1,4348,40,1,1,Male,0
3,65,2,80.95,34.66,0,3533,51,0,1,Male,1
4,37,26,19.65,330.46,4,4184,40,1,0,Female,0
3,68,6,78.65,279.54,0,2724,44,0,1,Male,0
3,80,72,115.8,3104.64,0,6479,58,0,1,Male,0
3,77,60,49.75,0.0,2,6307,39,1,1,Female,0
4,51,6,45.5,176.46,1,5450,41,1,1,Female,0
3,40,52,59.45,487.24,0,6107,30,0,1,Female,0
3,77,55,90.15,2610.3,8,4712,20,0,1,Female,0
4,47,52,105.1,1515.8,4,4621,79,0,1,Male,0
1,81,35,100.5,559.3,1,4745,65,0,1,Female,1
1,75,27,95.55,1066.23,1,2999,70,0,1,Male,1
5,50,22,20.3,227.92,0,4510,42,0,0,Male,0
2,74,51,84.2,2222.58,2,6245,80,0,1,Male,1
3,91,52,85.35,2502.76,0,6402,46,0,1,Male,1
1,67,2,85.85,28.28,0,3273,58,0,1,Male,1
1,91,34,62.65,1404.88,1,3918,19,0,1,Female,1
4,41,63,81.55,1332.45,1,4980,54,0,1,Female,0
4,64,36,85.85,500.4,0,4898,26,0,1,Female,0
3,20,66,89.9,2399.76,9,4082,31,0,1,Female,0
3,79,56,24.8,1258.32,0,4262,48,1,0,Male,0
3,83,1,50.5,39.58,0,2077,35,0,1,Male,1
3,54,1,25.7,43.84,0,5249,30,0,0,Female,0
3,23,11,60.25,531.63,0,5296,75,0,1,Male,0
1,79,5,88.9,207.85,1,4356,37,0,1,Female,1
3,73,4,50.3,178.56,8,3147,61,1,1,Female,0
4,70,20,84.35,510.2,0,4915,78,0,1,Male,0
2,79,2,94.2,85.78,0,5299,34,0,1,Female,1
3,22,34,116.25,761.94,0,4022,64,0,1,Male,0
3,45,59,95.8,1795.96,0,5470,36,0,1,Female,0
3,29,11,20.6,21.12,7,4047,21,0,0,Female,0
4,67,28,18.25,1130.92,0,5327,58,0,0,Male,0
3,77,6,20.95,259.14,0,5554,40,0,0,Female,0
4,65,70,95.0,2179.1,5,6259,48,0,1,Male,0
3,39,72,114.05,2214.0,5,4842,52,0,1,Male,0
3,57,15,24.8,488.1,0,3965,53,1,0,Male,0
5,61,64,25.0,435.84,5,5538,44,0,0,Female,0
3,41,72,20.35,1640.16,1,4949,24,1,0,Male,0
3,57,71,85.75,2178.28,3,4487,59,0,1,Female,0
3,31,30,83.55,307.2,1,3558,19,1,1,Male,0
5,20,63,108.75,1283.31,10,4582,49,0,1,Female,0
4,55,15,58.95,458.1,0,4497,57,0,1,Female,0
5,29,72,104.45,1259.28,5,4750,35,1,1,Male,0
3,95,1,20.1,40.83,0,4933,63,0,0,Male,1
3,49,67,109.4,221.1,7,4103,53,1,1,Female,0
3,41,50,43.05,0.0,0,5409,40,1,1,Male,0
4,64,19,20.2,891.29,6,3636,47,1,0,Female,0
3,79,49,98.7,2227.54,0,6148,56,0,1,Male,0
2,79,3,75.85,133.02,1,4062,61,0,1,Female,1
4,75,38,81.0,837.9,1,3067,28,0,1,Male,0
3,72,56,61.3,1063.44,7,4173,59,1,1,Female,0
4,54,50,44.45,0.0,3,5363,20,0,1,Male,0
5,64,58,100.4,2745.72,8,4005,72,0,1,Female,0
4,54,57,74.3,367.65,0,5741,61,0,1,Female,0
3,49,69,86.9,1818.15,9,4667,47,1,1,Male,0
1,76,39,80.0,1392.3,1,2704,42,0,1,Male,1
4,26,67,19.65,2211.67,4,4994,22,0,0,Female,0
1,91,29,84.45,822.73,0,2651,37,0,1,Male,1
4,57,72,107.45,1288.08,1,4505,35,1,1,Female,0
3,29,48,99.7,1736.64,2,5921,53,1,1,Female,0
1,78,54,79.5,2471.58,0,5684,68,0,1,Female,1
3,61,8,73.5,138.4,0,5777,22,0,1,Female,0
3,21,51,95.15,939.42,2,6492,21,1,1,Female,0
1,91,67,118.35,1518.22,0,6255,53,0,1,Male,1
3,81,2,54.4,88.62,0,2556,22,0,1,Male,1
3,34,38,19.6,918.08,3,3854,40,1,0,Male,0
3,20,23,55.8,207.92,0,2499,55,0,1,Female,0
5,49,67,88.4,2519.2,1,6251,44,0,1,Male,0
3,80,1,19.25,12.81,0,5437,35,1,0,Male,1
2,83,9,84.4,277.2,0,5745,67,0,1,Male,1
2,65,4,77.85,171.2,0,2140,48,0,1,Male,1
4,72,69,19.75,363.63,9,5325,38,0,0,Female,0
3,22,17,74.55,763.3,8,4451,22,1,1,Female,0
5,39,21,73.7,599.34,0,2071,28,0,1,Male,0
2,90,48,34.7,0.0,1,5995,31,0,1,Female,1
3,35,4,29.05,0.0,2,3306,40,0,1,Female,0
5,33,15,51.1,466.95,1,4858,60,0,1,Female,0
3,69,72,78.5,2330.64,4,6072,66,0,1,Female,0
3,65,8,44.45,87.28,0,4909,56,0,1,Female,0
5,28,61,103.9,2627.88,3,4079,37,1,1,Male,0
4,52,65,99.1,1184.95,0,4574,80,0,1,Male,0
3,79,60,61.35,1333.2,5,6174,45,0,1,Male,0
2,92,1,79.5,48.97,0,4490,60,0,1,Male,1
4,43,72,94.45,1637.28,5,5274,22,0,1,Female,0
4,35,20,25.55,737.0,6,3235,47,1,0,Female,0
3,74,66,20.0,516.78,4,5011,61,1,0,Male,0
5,69,65,104.35,558.35,9,4073,76,0,1,Male,0
3,68,18,95.15,27.18,6,4643,52,0,1,Male,1
3,41,72,88.7,3431.52,4,5764,63,0,1,Male,0
3,63,29,58.0,419.34,0,2810,42,0,1,Female,0
3,77,36,92.9,1459.44,7,3570,23,1,1,Female,0
1,86,15,49.1,145.65,0,5209,33,0,1,Female,1
5,51,72,99.4,2516.4,7,6022,21,0,1,Male,0
4,78,65,110.0,2152.15,0,6351,61,0,1,Male,0
1,76,1,73.0,20.55,0,4116,72,0,1,Female,1
3,64,59,79.85,114.46,0,6041,26,0,1,Female,0
3,22,69,26.0,800.4,5,4933,63,1,0,Male,0
4,68,20,89.4,610.4,0,2098,48,0,1,Female,0
2,91,63,103.4,3083.85,2,4352,61,0,1,Male,1
4,43,72,24.3,1470.24,3,5160,53,1,0,Male,0
4,48,31,87.6,1268.52,0,5094,56,0,1,Female,0
3,37,69,116.0,2657.88,3,4216,55,0,1,Female,0
3,64,63,81.2,2447.55,1,6063,56,0,1,Female,0
3,64,16,20.6,535.04,0,5667,36,0,0,Male,0
3,74,68,58.25,2819.28,4,4620,49,0,1,Female,0
2,87,44,96.1,494.56,4,5606,19,0,1,Female,1
5,59,33,20.1,1629.21,3,3636,21,0,0,Male,0
1,84,2,68.95,61.46,0,5225,26,0,1,Female,1
3,48,72,105.6,442.8,5,5981,59,0,1,Male,0
4,63,25,71.05,58.5,10,5620,25,0,1,Female,0
3,48,47,60.0,0.0,1,3248,37,1,1,Female,0
3,66,48,23.55,569.28,0,5019,39,1,0,Male,0
3,58,20,59.2,662.8,0,5924,53,0,1,Male,0
1,68,43,75.2,1462.0,0,4673,63,0,1,Male,1
3,53,68,19.95,2440.52,1,4165,45,1,0,Male,0
4,48,22,88.75,250.58,1,5585,53,1,1,Male,0
4,54,23,60.0,31.97,5,3835,55,0,1,Female,0
3,47,70,113.0,3234.0,8,4588,74,0,1,Female,0
5,27,7,20.65,147.63,1,2874,64,0,0,Male,0
5,54,2,60.85,30.5,0,3796,28,0,1,Female,0
3,96,9,94.4,244.89,0,5571,41,1,1,Female,1
3,71,4,29.65,0.0,0,4207,27,0,1,Male,1
4,25,15,25.2,700.2,9,4411,35,0,0,Female,0
3,26,9,80.55,293.13,0,3581,38,0,1,Female,0
5,38,46,20.05,1391.5,0,2942,61,0,0,Male,0
3,64,44,54.3,0.0,1,3222,63,0,1,Male,0
2,82,26,88.8,990.34,0,4910,58,0,1,Female,1
3,74,19,48.8,76.57,0,3749,59,1,1,Female,0
1,90,18,90.0,245.7,0,2708,55,0,1,Female,1
3,46,15,84.45,134.55,0,4653,58,0,1,Female,0
3,46,71,111.3,3515.92,0,5957,55,0,1,Female,0
3,26,48,44.8,0.0,0,2469,62,0,1,Female,0
4,65,72,84.9,96.48,7,4447,36,0,1,Female,0
3,65,2,75.45,46.92,0,3350,77,0,1,Female,1
3,40,9,93.0,378.9,0,2267,46,1,1,Female,0
3,34,72,76.8,3129.84,5,5120,45,0,1,Female,0
5,77,14,48.8,298.76,4,2168,39,0,1,Male,0
4,43,34,25.6,873.46,6,5854,57,1,0,Female,0
5,55,4,86.05,177.44,0,3653,63,0,1,Male,0
